Id	Code	Province	County	City
21270	59086	MT	Park	Wilsall
21271	59087	MT	Petroleum	Winnett
21272	59088	MT	Yellowstone	Worden
21273	59089	MT	Big Horn	Wyola
21274	59101	MT	Yellowstone	Billings
21275	59102	MT	Yellowstone	Billings
21276	59103	MT	Yellowstone	Billings
21277	59104	MT	Yellowstone	Billings
21278	59105	MT	Yellowstone	Billings
21279	59106	MT	Yellowstone	Billings
21280	59107	MT	Yellowstone	Billings
21281	59108	MT	Yellowstone	Billings
21282	59111	MT	Yellowstone	Billings
21283	59112	MT	Yellowstone	Billings
21284	59114	MT	Yellowstone	Billings
21285	59115	MT	Yellowstone	Billings
21286	59116	MT	Yellowstone	Billings
21287	59117	MT	Yellowstone	Billings
21288	59201	MT	Roosevelt	Wolf Point
21289	59211	MT	Sheridan	Antelope
21290	59212	MT	Roosevelt	Bainville
21291	59213	MT	Roosevelt	Brockton
21292	59214	MT	McCone	Brockway
21293	59215	MT	McCone	Circle
21294	59217	MT	Richland	Crane
21295	59218	MT	Roosevelt	Culbertson
21296	59219	MT	Sheridan	Dagmar
21297	59221	MT	Richland	Fairview
21298	59222	MT	Daniels	Flaxville
21299	59223	MT	Valley	Fort Peck
21300	59225	MT	Valley	Frazer
21301	59226	MT	Roosevelt	Froid
21302	59230	MT	Valley	Glasgow
21303	59231	MT	Valley	Saint Marie
21304	59240	MT	Valley	Glentana
21305	59241	MT	Valley	Hinsdale
21306	59242	MT	Sheridan	Homestead
21307	59243	MT	Richland	Lambert
21308	59244	MT	Valley	Larslan
21309	59247	MT	Sheridan	Medicine Lake
21310	59248	MT	Valley	Nashua
21311	59250	MT	Valley	Opheim
21312	59252	MT	Sheridan	Outlook
21313	59253	MT	Daniels	Peerless
21314	59254	MT	Sheridan	Plentywood
21315	59255	MT	Roosevelt	Poplar
21316	59256	MT	Sheridan	Raymond
21317	59257	MT	Sheridan	Redstone
21318	59258	MT	Sheridan	Reserve
21319	59259	MT	Dawson	Richey
21320	59260	MT	Valley	Richland
21321	59261	MT	Phillips	Saco
21322	59262	MT	Richland	Savage
21323	59263	MT	Daniels	Scobey
21324	59270	MT	Richland	Sidney
21325	59273	MT	Valley	Vandalia
21326	59274	MT	McCone	Vida
21327	59275	MT	Sheridan	Westby
21328	59276	MT	Daniels	Whitetail
21329	59301	MT	Custer	Miles City
21330	59311	MT	Carter	Alzada
21331	59312	MT	Rosebud	Angela
21332	59313	MT	Fallon	Baker
21333	59314	MT	Powder River	Biddle
21334	59315	MT	Dawson	Bloomfield
21335	59316	MT	Carter	Boyes
21336	59317	MT	Powder River	Broadus
21337	59318	MT	Garfield	Brusett
21338	59319	MT	Carter	Capitol
21339	59322	MT	Garfield	Cohagen
21340	59323	MT	Rosebud	Colstrip
21341	59324	MT	Carter	Ekalaka
21342	59326	MT	Prairie	Fallon
21343	59327	MT	Rosebud	Forsyth
21344	59330	MT	Dawson	Glendive
21345	59332	MT	Carter	Hammond
21346	59333	MT	Rosebud	Hathaway
21347	59336	MT	Custer	Ismay
21348	59337	MT	Garfield	Jordan
21349	59338	MT	Custer	Kinsey
21350	59339	MT	Dawson	Lindsay
21351	59341	MT	Prairie	Mildred
21352	59343	MT	Powder River	Olive
21353	59344	MT	Fallon	Plevna
21354	59345	MT	Powder River	Powderville
21355	59347	MT	Rosebud	Rosebud
21356	59349	MT	Prairie	Terry
21357	59351	MT	Custer	Volborg
21358	59353	MT	Wibaux	Wibaux
21359	59354	MT	Fallon	Willard
21360	59401	MT	Cascade	Great Falls
21361	59402	MT	Cascade	Malmstrom A F B
21362	59403	MT	Cascade	Great Falls
21363	59404	MT	Cascade	Great Falls
21364	59405	MT	Cascade	Great Falls
21365	59406	MT	Cascade	Great Falls
21366	59410	MT	Lewis And Clark	Augusta
21367	59411	MT	Glacier	Babb
21368	59412	MT	Cascade	Belt
21369	59414	MT	Cascade	Black Eagle
21370	59416	MT	Pondera	Brady
21371	59417	MT	Glacier	Browning
21372	59418	MT	Fergus	Buffalo
21373	59419	MT	Teton	Bynum
21374	59420	MT	Chouteau	Carter
21375	59421	MT	Cascade	Cascade
21376	59422	MT	Teton	Choteau
21377	59424	MT	Fergus	Coffee Creek
21378	59425	MT	Pondera	Conrad
21379	59427	MT	Glacier	Cut Bank
21380	59430	MT	Fergus	Denton
21381	59432	MT	Pondera	Dupuyer
21382	59433	MT	Teton	Dutton
21383	59434	MT	Glacier	East Glacier Park
21384	59435	MT	Toole	Ethridge
21385	59436	MT	Teton	Fairfield
21386	59440	MT	Chouteau	Floweree
21387	59441	MT	Fergus	Forest Grove
21388	59442	MT	Chouteau	Fort Benton
21389	59443	MT	Cascade	Fort Shaw
21390	59444	MT	Toole	Galata
21391	59446	MT	Chouteau	Geraldine
21392	59447	MT	Judith Basin	Geyser
21393	59448	MT	Pondera	Heart Butte
21394	59450	MT	Chouteau	Highwood
21395	59451	MT	Fergus	Hilger
21396	59452	MT	Judith Basin	Hobson
21397	59453	MT	Wheatland	Judith Gap
21398	59454	MT	Toole	Kevin
21399	59456	MT	Pondera	Ledger
21400	59457	MT	Fergus	Lewistown
21401	59460	MT	Chouteau	Loma
21402	59461	MT	Liberty	Lothair
21403	59462	MT	Judith Basin	Moccasin
21404	59463	MT	Cascade	Monarch
21405	59464	MT	Fergus	Moore
21406	59465	MT	Cascade	Neihart
21407	59466	MT	Toole	Oilmont
21408	59467	MT	Teton	Pendroy
21409	59468	MT	Teton	Power
21410	59469	MT	Judith Basin	Raynesford
21411	59471	MT	Fergus	Roy
21412	59472	MT	Cascade	Sand Coulee
21413	59474	MT	Toole	Shelby
21414	59477	MT	Cascade	Simms
21415	59479	MT	Judith Basin	Stanford
21416	59480	MT	Cascade	Stockett
21417	59482	MT	Toole	Sunburst
21418	59483	MT	Cascade	Sun River
21419	59484	MT	Toole	Sweet Grass
21420	59485	MT	Cascade	Ulm
21421	59486	MT	Pondera	Valier
21422	59487	MT	Cascade	Vaughn
21423	59489	MT	Fergus	Winifred
21424	59501	MT	Hill	Havre
21425	59520	MT	Chouteau	Big Sandy
21426	59521	MT	Hill	Box Elder
21427	59522	MT	Liberty	Chester
21428	59523	MT	Blaine	Chinook
21429	59524	MT	Phillips	Dodson
21430	59525	MT	Hill	Gildford
21431	59526	MT	Blaine	Harlem
21432	59527	MT	Blaine	Hays
21433	59528	MT	Hill	Hingham
21434	59529	MT	Blaine	Hogeland
21435	59530	MT	Hill	Inverness
21436	59531	MT	Liberty	Joplin
21437	59532	MT	Hill	Kremlin
21438	59535	MT	Blaine	Lloyd
21439	59537	MT	Phillips	Loring
21440	59538	MT	Phillips	Malta
21441	59540	MT	Hill	Rudyard
21442	59542	MT	Blaine	Turner
21443	59544	MT	Phillips	Whitewater
21444	59545	MT	Liberty	Whitlash
21445	59546	MT	Phillips	Zortman
21446	59547	MT	Blaine	Zurich
21447	59601	MT	Lewis And Clark	Helena
21448	59602	MT	Lewis And Clark	Helena
21449	59604	MT	Lewis And Clark	Helena
21450	59620	MT	Lewis And Clark	Helena
21451	59623	MT	Lewis And Clark	Helena
21452	59624	MT	Lewis And Clark	Helena
21453	59625	MT	Lewis And Clark	Helena
21454	59626	MT	Lewis And Clark	Helena
21455	59631	MT	Jefferson	Basin
21456	59632	MT	Jefferson	Boulder
21457	59633	MT	Lewis And Clark	Canyon Creek
21458	59634	MT	Jefferson	Clancy
21459	59635	MT	Lewis And Clark	East Helena
21460	59636	MT	Lewis And Clark	Fort Harrison
21461	59638	MT	Jefferson	Jefferson City
21462	59639	MT	Lewis And Clark	Lincoln
21463	59640	MT	Lewis And Clark	Marysville
21464	59641	MT	Broadwater	Radersburg
21465	59642	MT	Meagher	Ringling
21466	59643	MT	Broadwater	Toston
21467	59644	MT	Broadwater	Townsend
21468	59645	MT	Meagher	White Sulphur Springs
21469	59647	MT	Broadwater	Winston
21470	59648	MT	Lewis And Clark	Wolf Creek
21471	59701	MT	Silver Bow	Butte
21472	59702	MT	Silver Bow	Butte
21473	59703	MT	Silver Bow	Butte
21474	59707	MT	Silver Bow	Butte
21475	59710	MT	Madison	Alder
21476	59711	MT	Deer Lodge	Anaconda
21477	59713	MT	Powell	Avon
21478	59714	MT	Gallatin	Belgrade
21479	59715	MT	Gallatin	Bozeman
21480	59716	MT	Gallatin	Big Sky
21481	59717	MT	Gallatin	Bozeman
21482	59718	MT	Gallatin	Bozeman
21483	59719	MT	Gallatin	Bozeman
21484	59720	MT	Madison	Cameron
21485	59721	MT	Jefferson	Cardwell
21486	59722	MT	Powell	Deer Lodge
21487	59724	MT	Beaverhead	Dell
21488	59725	MT	Beaverhead	Dillon
21489	59727	MT	Silver Bow	Divide
21490	59728	MT	Powell	Elliston
21491	59729	MT	Madison	Ennis
21492	59730	MT	Gallatin	Gallatin Gateway
21493	59731	MT	Powell	Garrison
21494	59732	MT	Beaverhead	Glen
21495	59733	MT	Powell	Gold Creek
21496	59735	MT	Madison	Harrison
21497	59736	MT	Beaverhead	Jackson
21498	59739	MT	Beaverhead	Lima
21499	59740	MT	Madison	McAllister
21500	59741	MT	Gallatin	Manhattan
21501	59743	MT	Silver Bow	Melrose
21502	59745	MT	Madison	Norris
21503	59746	MT	Beaverhead	Polaris
21504	59747	MT	Madison	Pony
21505	59748	MT	Silver Bow	Ramsay
21506	59749	MT	Madison	Sheridan
21507	59750	MT	Silver Bow	Butte
21508	59751	MT	Madison	Silver Star
21509	59752	MT	Gallatin	Three Forks
21510	59754	MT	Madison	Twin Bridges
21511	59755	MT	Madison	Virginia City
21512	59756	MT	Deer Lodge	Warm Springs
21513	59758	MT	Gallatin	West Yellowstone
21514	59759	MT	Jefferson	Whitehall
21515	59760	MT	Gallatin	Willow Creek
21516	59761	MT	Beaverhead	Wisdom
21517	59762	MT	Beaverhead	Wise River
21518	59771	MT	Gallatin	Bozeman
21519	59772	MT	Gallatin	Bozeman
21520	59773	MT	Gallatin	Bozeman
21521	59801	MT	Missoula	Missoula
21522	59802	MT	Missoula	Missoula
21523	59803	MT	Missoula	Missoula
21524	59804	MT	Missoula	Missoula
21525	59806	MT	Missoula	Missoula
21526	59807	MT	Missoula	Missoula
21527	59808	MT	Missoula	Missoula
21528	59812	MT	Missoula	Missoula
21529	59820	MT	Mineral	Alberton
21530	59821	MT	Lake	Arlee
21531	59823	MT	Missoula	Bonner
21532	59824	MT	Lake	Charlo
21533	59825	MT	Missoula	Clinton
21534	59826	MT	Missoula	Condon
21535	59827	MT	Ravalli	Conner
21536	59828	MT	Ravalli	Corvallis
21537	59829	MT	Ravalli	Darby
21538	59830	MT	Mineral	De Borgia
21539	59831	MT	Sanders	Dixon
21540	59832	MT	Granite	Drummond
21541	59833	MT	Ravalli	Florence
21542	59834	MT	Missoula	Frenchtown
21543	59835	MT	Ravalli	Grantsdale
21544	59837	MT	Granite	Hall
21545	59840	MT	Ravalli	Hamilton
21546	59841	MT	Ravalli	Pinesdale
21547	59842	MT	Mineral	Haugan
21548	59843	MT	Powell	Helmville
21549	59844	MT	Sanders	Heron
21550	59845	MT	Sanders	Hot Springs
21551	59846	MT	Missoula	Huson
21552	59847	MT	Missoula	Lolo
21553	59848	MT	Sanders	Lonepine
21554	59851	MT	Missoula	Milltown
21555	59853	MT	Sanders	Noxon
21556	59854	MT	Powell	Ovando
21557	59855	MT	Lake	Pablo
21558	59856	MT	Sanders	Paradise
21559	59858	MT	Granite	Philipsburg
21560	59859	MT	Sanders	Plains
21561	59860	MT	Lake	Polson
21562	59863	MT	Lake	Ravalli
21563	59864	MT	Lake	Ronan
21564	59865	MT	Lake	Saint Ignatius
21565	59866	MT	Mineral	Saint Regis
21566	59867	MT	Mineral	Saltese
21567	59868	MT	Missoula	Seeley Lake
21568	59870	MT	Ravalli	Stevensville
21569	59871	MT	Ravalli	Sula
21570	59872	MT	Mineral	Superior
21571	59873	MT	Sanders	Thompson Falls
21572	59874	MT	Sanders	Trout Creek
21573	59875	MT	Ravalli	Victor
21574	59901	MT	Flathead	Kalispell
21575	59903	MT	Flathead	Kalispell
21576	59904	MT	Flathead	Kalispell
21577	59910	MT	Lake	Big Arm
21578	59911	MT	Flathead	Bigfork
21579	59912	MT	Flathead	Columbia Falls
21580	59913	MT	Flathead	Coram
21581	59914	MT	Lake	Dayton
21582	59915	MT	Lake	Elmo
21583	59916	MT	Flathead	Essex
21584	59917	MT	Lincoln	Eureka
21585	59918	MT	Lincoln	Fortine
21586	59919	MT	Flathead	Hungry Horse
21587	59920	MT	Flathead	Kila
21588	59921	MT	Flathead	Lake Mc Donald
21589	59922	MT	Flathead	Lakeside
21590	59923	MT	Lincoln	Libby
21591	59925	MT	Flathead	Marion
21592	59926	MT	Flathead	Martin City
21593	59927	MT	Flathead	Olney
21594	59928	MT	Flathead	Polebridge
21595	59929	MT	Lake	Proctor
21596	59930	MT	Lincoln	Rexford
21597	59931	MT	Lake	Rollins
21598	59932	MT	Flathead	Somers
21599	59933	MT	Lincoln	Stryker
21600	59934	MT	Lincoln	Trego
21601	59935	MT	Lincoln	Troy
21602	59936	MT	Flathead	West Glacier
21603	59937	MT	Flathead	Whitefish
21604	27006	NC	Davie	Advance
21605	27007	NC	Surry	Ararat
21606	27009	NC	Forsyth	Belews Creek
21607	27010	NC	Forsyth	Bethania
21608	27011	NC	Yadkin	Boonville
21609	27012	NC	Forsyth	Clemmons
21610	27013	NC	Rowan	Cleveland
21611	27014	NC	Davie	Cooleemee
21612	27016	NC	Stokes	Danbury
21613	27017	NC	Surry	Dobson
21614	27018	NC	Yadkin	East Bend
21615	27019	NC	Stokes	Germanton
21616	27020	NC	Yadkin	Hamptonville
21617	27021	NC	Stokes	King
21618	27022	NC	Stokes	Lawsonville
21619	27023	NC	Forsyth	Lewisville
21620	27024	NC	Surry	Lowgap
21621	27025	NC	Rockingham	Madison
21622	27027	NC	Rockingham	Mayodan
21623	27028	NC	Davie	Mocksville
21624	27030	NC	Surry	Mount Airy
21625	27031	NC	Surry	White Plains
21626	27040	NC	Forsyth	Pfafftown
21627	27041	NC	Surry	Pilot Mountain
21628	27042	NC	Stokes	Pine Hall
21629	27043	NC	Stokes	Pinnacle
21630	27045	NC	Forsyth	Rural Hall
21631	27046	NC	Stokes	Sandy Ridge
21632	27047	NC	Surry	Siloam
21633	27048	NC	Rockingham	Stoneville
21634	27049	NC	Surry	Toast
21635	27050	NC	Forsyth	Tobaccoville
21636	27051	NC	Forsyth	Walkertown
21637	27052	NC	Stokes	Walnut Cove
21638	27053	NC	Surry	Westfield
21639	27054	NC	Rowan	Woodleaf
21640	27055	NC	Yadkin	Yadkinville
21641	27094	NC	Forsyth	Rural Hall
21642	27098	NC	Forsyth	Rural Hall
21643	27099	NC	Forsyth	Rural Hall
21644	27101	NC	Forsyth	Winston Salem
21645	27102	NC	Forsyth	Winston Salem
21646	27103	NC	Forsyth	Winston Salem
21647	27104	NC	Forsyth	Winston Salem
21648	27105	NC	Forsyth	Winston Salem
21649	27106	NC	Forsyth	Winston Salem
21650	27107	NC	Forsyth	Winston Salem
21651	27108	NC	Forsyth	Winston Salem
21652	27109	NC	Forsyth	Winston Salem
21653	27110	NC	Forsyth	Winston Salem
21654	27111	NC	Forsyth	Winston Salem
21655	27113	NC	Forsyth	Winston Salem
21656	27114	NC	Forsyth	Winston Salem
21657	27115	NC	Forsyth	Winston Salem
21658	27116	NC	Forsyth	Winston Salem
21659	27117	NC	Forsyth	Winston Salem
21660	27120	NC	Forsyth	Winston Salem
21661	27127	NC	Forsyth	Winston Salem
21662	27130	NC	Forsyth	Winston Salem
21663	27150	NC	Forsyth	Winston Salem
21664	27151	NC	Forsyth	Winston Salem
21665	27152	NC	Forsyth	Winston Salem
21666	27155	NC	Forsyth	Winston Salem
21667	27156	NC	Forsyth	Winston Salem
21668	27157	NC	Forsyth	Winston Salem
21669	27198	NC	Forsyth	Winston Salem
21670	27199	NC	Forsyth	Winston Salem
21671	27201	NC	Alamance	Alamance
21672	27202	NC	Alamance	Altamahaw
21673	27203	NC	Randolph	Asheboro
21674	27204	NC	Randolph	Asheboro
21675	27205	NC	Randolph	Asheboro
21676	27207	NC	Chatham	Bear Creek
21677	27208	NC	Chatham	Bennett
21678	27209	NC	Montgomery	Biscoe
21679	27212	NC	Caswell	Blanch
21680	27213	NC	Chatham	Bonlee
21681	27214	NC	Guilford	Browns Summit
21682	27215	NC	Alamance	Burlington
21683	27216	NC	Alamance	Burlington
21684	27217	NC	Alamance	Burlington
21685	27220	NC	Alamance	Burlington
21686	27228	NC	Chatham	Bynum
21687	27229	NC	Montgomery	Candor
21688	27230	NC	Randolph	Cedar Falls
21689	27231	NC	Orange	Cedar Grove
21690	27233	NC	Guilford	Climax
21691	27235	NC	Guilford	Colfax
21692	27237	NC	Lee	Cumnock
21693	27239	NC	Davidson	Denton
21694	27242	NC	Moore	Eagle Springs
21695	27243	NC	Orange	Efland
21696	27244	NC	Alamance	Elon
21697	27247	NC	Montgomery	Ether
21698	27248	NC	Randolph	Franklinville
21699	27249	NC	Guilford	Gibsonville
21700	27252	NC	Chatham	Goldston
21701	27253	NC	Alamance	Graham
21702	27256	NC	Chatham	Gulf
21703	27258	NC	Alamance	Haw River
21704	27259	NC	Moore	Highfalls
21705	27260	NC	Guilford	High Point
21706	27261	NC	Guilford	High Point
21707	27262	NC	Guilford	High Point
21708	27263	NC	Guilford	High Point
21709	27264	NC	Guilford	High Point
21710	27265	NC	Guilford	High Point
21711	27278	NC	Orange	Hillsborough
21712	27281	NC	Moore	Jackson Springs
21713	27282	NC	Guilford	Jamestown
21714	27283	NC	Guilford	Julian
21715	27284	NC	Forsyth	Kernersville
21716	27285	NC	Forsyth	Kernersville
21717	27288	NC	Rockingham	Eden
21718	27289	NC	Rockingham	Eden
21719	27291	NC	Caswell	Leasburg
21720	27292	NC	Davidson	Lexington
21721	27293	NC	Davidson	Lexington
21722	27294	NC	Davidson	Lexington
21723	27295	NC	Davidson	Lexington
21724	27298	NC	Randolph	Liberty
21725	27299	NC	Davidson	Linwood
21726	27301	NC	Guilford	McLeansville
21727	27302	NC	Alamance	Mebane
21728	27305	NC	Caswell	Milton
21729	27306	NC	Montgomery	Mount Gilead
21730	27310	NC	Guilford	Oak Ridge
21731	27311	NC	Caswell	Pelham
21732	27312	NC	Chatham	Pittsboro
21733	27313	NC	Guilford	Pleasant Garden
21734	27314	NC	Caswell	Prospect Hill
21735	27315	NC	Caswell	Providence
21736	27316	NC	Randolph	Ramseur
21737	27317	NC	Randolph	Randleman
21738	27320	NC	Rockingham	Reidsville
21739	27321	NC	Rockingham	Reidsville
21740	27322	NC	Rockingham	Reidsville
21741	27323	NC	Rockingham	Reidsville
21742	27325	NC	Moore	Robbins
21743	27326	NC	Rockingham	Ruffin
21744	27330	NC	Lee	Sanford
21745	27331	NC	Lee	Sanford
21746	27332	NC	Lee	Sanford
21747	27340	NC	Alamance	Saxapahaw
21748	27341	NC	Randolph	Seagrove
21749	27342	NC	Guilford	Sedalia
21750	27343	NC	Person	Semora
21751	27344	NC	Chatham	Siler City
21752	27349	NC	Alamance	Snow Camp
21753	27350	NC	Randolph	Sophia
21754	27351	NC	Davidson	Southmont
21755	27355	NC	Randolph	Staley
21756	27356	NC	Montgomery	Star
21757	27357	NC	Guilford	Stokesdale
21758	27358	NC	Guilford	Summerfield
21759	27359	NC	Alamance	Swepsonville
21760	27360	NC	Davidson	Thomasville
21761	27361	NC	Davidson	Thomasville
21762	27370	NC	Randolph	Trinity
21763	27371	NC	Montgomery	Troy
21764	27373	NC	Davidson	Wallburg
21765	27374	NC	Davidson	Welcome
21766	27375	NC	Rockingham	Wentworth
21767	27376	NC	Moore	West End
21768	27377	NC	Guilford	Whitsett
21769	27379	NC	Caswell	Yanceyville
21770	27395	NC	Caswell	Greensboro
21771	27401	NC	Guilford	Greensboro
21772	27402	NC	Guilford	Greensboro
21773	27403	NC	Guilford	Greensboro
21774	27404	NC	Guilford	Greensboro
21775	27405	NC	Guilford	Greensboro
21776	27406	NC	Guilford	Greensboro
21777	27407	NC	Guilford	Greensboro
21778	27408	NC	Guilford	Greensboro
21779	27409	NC	Guilford	Greensboro
21780	27410	NC	Guilford	Greensboro
21781	27411	NC	Guilford	Greensboro
21782	27412	NC	Guilford	Greensboro
21783	27413	NC	Guilford	Greensboro
21784	27415	NC	Guilford	Greensboro
21785	27416	NC	Guilford	Greensboro
21786	27417	NC	Guilford	Greensboro
21787	27419	NC	Guilford	Greensboro
21788	27420	NC	Guilford	Greensboro
21789	27425	NC	Guilford	Greensboro
21790	27427	NC	Guilford	Greensboro
21791	27429	NC	Guilford	Greensboro
21792	27435	NC	Guilford	Greensboro
21793	27438	NC	Guilford	Greensboro
21794	27455	NC	Guilford	Greensboro
21795	27480	NC	Guilford	Greensboro
21796	27495	NC	Guilford	Greensboro
21797	27497	NC	Guilford	Greensboro
21798	27498	NC	Guilford	Greensboro
21799	27499	NC	Guilford	Greensboro
21800	27501	NC	Harnett	Angier
21801	27502	NC	Wake	Apex
21802	27503	NC	Durham	Bahama
21803	27504	NC	Johnston	Benson
21804	27505	NC	Lee	Broadway
21805	27506	NC	Harnett	Buies Creek
21806	27507	NC	Granville	Bullock
21807	27508	NC	Franklin	Bunn
21808	27509	NC	Granville	Butner
21809	27510	NC	Orange	Carrboro
21810	27511	NC	Wake	Cary
21811	27512	NC	Wake	Cary
21812	27513	NC	Wake	Cary
21813	27514	NC	Orange	Chapel Hill
21814	27515	NC	Orange	Chapel Hill
21815	27516	NC	Orange	Chapel Hill
21816	27517	NC	Orange	Chapel Hill
21817	27518	NC	Wake	Cary
21818	27519	NC	Wake	Cary
21819	27520	NC	Johnston	Clayton
21820	27521	NC	Harnett	Coats
21821	27522	NC	Granville	Creedmoor
21822	27523	NC	Wake	Apex
21823	27524	NC	Johnston	Four Oaks
21824	27525	NC	Franklin	Franklinton
21825	27526	NC	Wake	Fuquay Varina
21826	27527	NC	Johnston	Clayton
21827	27528	NC	Johnston	Clayton
21828	27529	NC	Wake	Garner
21829	27530	NC	Wayne	Goldsboro
21830	27531	NC	Wayne	Goldsboro
21831	27532	NC	Wayne	Goldsboro
21832	27533	NC	Wayne	Goldsboro
21833	27534	NC	Wayne	Goldsboro
21834	27536	NC	Vance	Henderson
21835	27537	NC	Vance	Henderson
21836	27539	NC	Wake	Apex
21837	27540	NC	Wake	Holly Springs
21838	27541	NC	Person	Hurdle Mills
21839	27542	NC	Johnston	Kenly
21840	27543	NC	Harnett	Kipling
21841	27544	NC	Vance	Kittrell
21842	27545	NC	Wake	Knightdale
21843	27546	NC	Harnett	Lillington
21844	27549	NC	Franklin	Louisburg
21845	27551	NC	Warren	Macon
21846	27552	NC	Harnett	Mamers
21847	27553	NC	Vance	Manson
21848	27555	NC	Johnston	Micro
21849	27556	NC	Vance	Middleburg
21850	27557	NC	Nash	Middlesex
21851	27559	NC	Chatham	Moncure
21852	27560	NC	Wake	Morrisville
21853	27562	NC	Wake	New Hill
21854	27563	NC	Warren	Norlina
21855	27564	NC	Granville	Creedmoor
21856	27565	NC	Granville	Oxford
21857	27568	NC	Johnston	Pine Level
21858	27569	NC	Johnston	Princeton
21859	27570	NC	Warren	Ridgeway
21860	27571	NC	Wake	Rolesville
21861	27572	NC	Durham	Rougemont
21862	27573	NC	Person	Roxboro
21863	27574	NC	Person	Roxboro
21864	27576	NC	Johnston	Selma
21865	27577	NC	Johnston	Smithfield
21866	27581	NC	Granville	Stem
21867	27582	NC	Granville	Stovall
21868	27583	NC	Person	Timberlake
21869	27584	NC	Vance	Townsville
21870	27586	NC	Warren	Vaughan
21871	27587	NC	Wake	Wake Forest
21872	27588	NC	Wake	Wake Forest
21873	27589	NC	Warren	Warrenton
21874	27591	NC	Wake	Wendell
21875	27592	NC	Wake	Willow Spring
21876	27593	NC	Johnston	Wilsons Mills
21877	27594	NC	Warren	Wise
21878	27596	NC	Franklin	Youngsville
21879	27597	NC	Wake	Zebulon
21880	27599	NC	Orange	Chapel Hill
21881	27601	NC	Wake	Raleigh
21882	27602	NC	Wake	Raleigh
21883	27603	NC	Wake	Raleigh
21884	27604	NC	Wake	Raleigh
21885	27605	NC	Wake	Raleigh
21886	27606	NC	Wake	Raleigh
21887	27607	NC	Wake	Raleigh
21888	27608	NC	Wake	Raleigh
21889	27609	NC	Wake	Raleigh
21890	27610	NC	Wake	Raleigh
21891	27611	NC	Wake	Raleigh
21892	27612	NC	Wake	Raleigh
21893	27613	NC	Wake	Raleigh
21894	27614	NC	Wake	Raleigh
21895	27615	NC	Wake	Raleigh
21896	27616	NC	Wake	Raleigh
21897	27617	NC	Wake	Raleigh
21898	27619	NC	Wake	Raleigh
21899	27620	NC	Wake	Raleigh
21900	27621	NC	Wake	Raleigh
21901	27622	NC	Wake	Raleigh
21902	27623	NC	Wake	Raleigh
21903	27624	NC	Wake	Raleigh
21904	27625	NC	Wake	Raleigh
21905	27626	NC	Wake	Raleigh
21906	27627	NC	Wake	Raleigh
21907	27628	NC	Wake	Raleigh
21908	27629	NC	Wake	Raleigh
21909	27634	NC	Wake	Raleigh
21910	27635	NC	Wake	Raleigh
21911	27636	NC	Wake	Raleigh
21912	27640	NC	Wake	Raleigh
21913	27650	NC	Wake	Raleigh
21914	27656	NC	Wake	Raleigh
21915	27658	NC	Wake	Raleigh
21916	27661	NC	Wake	Raleigh
21917	27668	NC	Wake	Raleigh
21918	27675	NC	Wake	Raleigh
21919	27676	NC	Wake	Raleigh
21920	27690	NC	Wake	Raleigh
21921	27695	NC	Wake	Raleigh
21922	27697	NC	Wake	Raleigh
21923	27698	NC	Wake	Raleigh
21924	27699	NC	Wake	Raleigh
21925	27701	NC	Durham	Durham
21926	27702	NC	Durham	Durham
21927	27703	NC	Durham	Durham
21928	27704	NC	Durham	Durham
21929	27705	NC	Durham	Durham
21930	27706	NC	Durham	Durham
21931	27707	NC	Durham	Durham
21932	27708	NC	Durham	Durham
21933	27709	NC	Durham	Research Triangle Park
21934	27710	NC	Durham	Durham
21935	27711	NC	Durham	Durham
21936	27712	NC	Durham	Durham
21937	27713	NC	Durham	Durham
21938	27715	NC	Durham	Durham
21939	27717	NC	Durham	Durham
21940	27722	NC	Durham	Durham
21941	27801	NC	Edgecombe	Rocky Mount
21942	27802	NC	Edgecombe	Rocky Mount
21943	27803	NC	Nash	Rocky Mount
21944	27804	NC	Nash	Rocky Mount
21945	27805	NC	Bertie	Aulander
21946	27806	NC	Beaufort	Aurora
21947	27807	NC	Nash	Bailey
21948	27808	NC	Beaufort	Bath
21949	27809	NC	Edgecombe	Battleboro
21950	27810	NC	Beaufort	Belhaven
21951	27811	NC	Pitt	Bellarthur
21952	27812	NC	Pitt	Bethel
21953	27813	NC	Wilson	Black Creek
21954	27814	NC	Beaufort	Blounts Creek
21955	27815	NC	Edgecombe	Rocky Mount
21956	27816	NC	Nash	Castalia
21957	27817	NC	Beaufort	Chocowinity
21958	27818	NC	Hertford	Como
